Date,Stock,Action,Qty,Price,Total_Amount,Cash_In_Hand,TMS_Khata_Value,Profit_Loss,Gain_Loss_Pct,Portfolio_Value,Reason
"May 19, 2024",NABBC,SELL,124.0,558.0,69192.0,234255.04,895783.0,15611.6,29.14%,1130038.04,Take Profit (25% up) - exactly 29.14% up
"May 19, 2024",PFL,BUY,83.0,675.0,-56025.0,178230.04,951808.0,0.0,0.00%,1130038.04,Trend Entry (Str: 0.16)
"May 19, 2024",NMB,BUY,308.0,183.0,-56364.0,121866.04,1008172.0,0.0,0.00%,1130038.04,Trend Entry (Str: 0.05)
"May 19, 2024",KBL,BUY,407.0,138.8,-56491.6,65374.44,1064663.6,0.0,0.00%,1130038.04,Trend Entry (Str: 0.03)
"May 20, 2024",SBI,BUY,193.0,296.0,-57128.0,8246.44,1138975.7,0.0,0.00%,1147222.14,Trend Entry (Str: 0.06)
"May 21, 2024",NICA,BUY,19.0,429.5,-8160.5,85.94,1166631.9,0.0,0.00%,1166717.84,Trend Entry (Str: 0.15)
"May 26, 2024",GMFIL,SELL,145.0,382.2,55419.0,55504.94,1108990.4,1769.0,3.30%,1164495.34,Trailing Stop (7% drop) - exactly 7.35% drop
"May 26, 2024",PFL,SELL,83.0,655.0,54365.0,109869.94,1054625.4,-1660.0,-2.96%,1164495.34,Trailing Stop (7% drop) - exactly 7.88% drop
"May 26, 2024",NABBC,BUY,102.0,570.0,-58140.0,51729.94,1112765.4,0.0,0.00%,1164495.34,Trend Entry (Str: 0.24)
"May 26, 2024",NABIL,BUY,100.0,517.0,-51700.0,29.94,1164465.4,0.0,0.00%,1164495.34,Trend Entry (Str: 0.18)
"May 29, 2024",NICA,SELL,19.0,414.0,7866.0,7895.94,1145825.7,-294.5,-3.61%,1153721.64,Trailing Stop (7% drop) - exactly 8.59% drop
"May 29, 2024",MBL,BUY,43.0,180.0,-7740.0,155.94,1153565.7,0.0,0.00%,1153721.64,Trend Entry (Str: 0.05)
"May 30, 2024",NMB,SELL,308.0,197.0,60676.0,60831.94,1080881.6,4312.0,7.65%,1141713.54,Trailing Stop (7% drop) - exactly 7.29% drop
"May 30, 2024",KBL,SELL,407.0,143.0,58201.0,119032.94,1022680.6,1709.4,3.03%,1141713.54,Trailing Stop (7% drop) - exactly 7.14% drop
"May 30, 2024",NABIL,SELL,100.0,478.3,47830.0,166862.94,974850.6,-3870.0,-7.49%,1141713.54,Trailing Stop (7% drop) - exactly 7.49% drop
"May 30, 2024",PFL,BUY,82.0,691.2,-56678.4,110184.54,1031529.0,0.0,0.00%,1141713.54,Trend Entry (Str: 0.07)
"May 30, 2024",LICN,BUY,41.0,1364.0,-55924.0,54260.54,1087453.0,0.0,0.00%,1141713.54,Trend Entry (Str: 0.03)
"Jun 02, 2024",NABBC,SELL,102.0,577.0,58854.0,113114.54,1028877.7,714.0,1.23%,1141992.24,Trailing Stop (7% drop) - exactly 9.13% drop
"Jun 02, 2024",NICA,BUY,134.0,424.0,-56816.0,56298.54,1085693.7,0.0,0.00%,1141992.24,Trend Entry (Str: 0.12)
"Jun 02, 2024",GMFIL,BUY,139.0,404.0,-56156.0,142.54,1141849.7,0.0,0.00%,1141992.24,Trend Entry (Str: 0.05)
"Jun 06, 2024",MFIL,SELL,105.0,500.0,52500.0,52642.54,1076095.2,-1890.0,-3.47%,1128737.74,Trailing Stop (7% drop) - exactly 7.06% drop
"Jun 06, 2024",NIBL,SELL,353.0,158.0,55774.0,108416.54,1020321.2,353.0,0.64%,1128737.74,Trailing Stop (7% drop) - exactly 7.60% drop
"Jun 06, 2024",PFL,SELL,82.0,613.7,50323.4,158739.94,969997.8,-6355.0,-11.21%,1128737.74,Trailing Stop (7% drop) - exactly 11.21% drop
"Jun 09, 2024",ADBL,SELL,232.0,255.0,59160.0,217899.94,907615.8,4640.0,8.51%,1125515.74,Trailing Stop (7% drop) - exactly 8.93% drop
"Jun 09, 2024",CZBIL,SELL,351.0,166.0,58266.0,276165.94,849349.8,2808.0,5.06%,1125515.74,Trailing Stop (7% drop) - exactly 7.26% drop
"Jun 10, 2024",PCBL,SELL,285.0,197.8,56373.0,332538.94,788546.8,1368.0,2.49%,1121085.74,Trailing Stop (7% drop) - exactly 7.09% drop
"Jun 10, 2024",JFL,SELL,107.0,563.5,60294.5,392833.44,728252.3,5082.5,9.21%,1121085.74,Trailing Stop (7% drop) - exactly 8.67% drop
"Jun 12, 2024",NABIL,BUY,118.0,483.0,-56994.0,335839.44,808310.2,0.0,0.00%,1144149.64,Trend Entry (Str: 0.05)
"Jun 12, 2024",KBL,BUY,402.0,142.0,-57084.0,278755.44,865394.2,0.0,0.00%,1144149.64,Trend Entry (Str: 0.02)
"Jun 12, 2024",GBIME,BUY,310.0,184.0,-57040.0,221715.44,922434.2,0.0,0.00%,1144149.64,Trend Entry (Str: 0.02)
"Jun 13, 2024",ADBL,BUY,216.0,266.0,-57456.0,164259.44,987983.5,0.0,0.00%,1152242.94,Trend Entry (Str: 0.04)
"Jun 13, 2024",CZBIL,BUY,338.0,170.0,-57460.0,106799.44,1045443.5,0.0,0.00%,1152242.94,Trend Entry (Str: 0.03)
"Jun 16, 2024",MFIL,BUY,109.0,521.0,-56789.0,50010.44,1088564.4,0.0,0.00%,1138574.84,Trend Entry (Str: 0.02)
"Jun 16, 2024",ICFC,BUY,95.0,525.4,-49913.0,97.44,1138477.4,0.0,0.00%,1138574.84,Trend Entry (Str: 0.02)
"Jun 18, 2024",SANIMA,SELL,222.0,248.1,55078.2,55175.64,1070792.5,688.2,1.27%,1125968.14,Trailing Stop (7% drop) - exactly 7.08% drop
"Jun 23, 2024",ALICL,SELL,96.0,560.0,53760.0,108935.64,1035510.4,-1488.0,-2.69%,1144446.04,Trailing Stop (7% drop) - exactly 7.05% drop
"Jun 23, 2024",JFL,BUY,100.0,570.0,-57000.0,51935.64,1092510.4,0.0,0.00%,1144446.04,Trend Entry (Str: 0.05)
"Jun 25, 2024",MBL,SELL,43.0,167.2,7189.6,59125.24,1086428.6,-550.4,-7.11%,1145553.84,Trailing Stop (7% drop) - exactly 7.11% drop
"Jun 26, 2024",GBIME,SELL,310.0,173.0,53630.0,112755.24,1025323.9,-3410.0,-5.98%,1138079.14,Trailing Stop (7% drop) - exactly 7.04% drop
"Jun 27, 2024",SBI,SELL,193.0,287.0,55391.0,168146.24,967190.5,-1737.0,-3.04%,1135336.74,Trailing Stop (7% drop) - exactly 7.27% drop
"Jun 30, 2024",NICA,SELL,134.0,394.1,52809.4,220955.64,911299.7,-4006.6,-7.05%,1132255.34,Trailing Stop (7% drop) - exactly 7.05% drop
"Jul 03, 2024",BFC,SELL,139.0,515.0,71585.0,292540.64,914217.3,16819.0,30.71%,1206757.94,Take Profit (25% up) - exactly 30.71% up
"Jul 03, 2024",CORBL,SELL,117.0,588.0,68796.0,361336.64,845421.3,14098.5,25.78%,1206757.94,Take Profit (25% up) - exactly 25.78% up
"Jul 03, 2024",PROFL,SELL,160.0,436.7,69872.0,431208.64,775549.3,14912.0,27.13%,1206757.94,Take Profit (25% up) - exactly 27.13% up
"Jul 04, 2024",CIT,SELL,25.0,1920.0,48000.0,479208.64,732008.4,-6075.0,-11.23%,1211217.04,Trailing Stop (7% drop) - exactly 11.62% drop
"Jul 07, 2024",CORBL,BUY,103.0,588.0,-60564.0,418644.64,796531.8,0.0,0.00%,1215176.44,Trend Entry (Str: 0.15)
"Jul 07, 2024",PROFL,BUY,144.0,421.0,-60624.0,358020.64,857155.8,0.0,0.00%,1215176.44,Trend Entry (Str: 0.11)
"Jul 07, 2024",BFC,BUY,122.0,494.1,-60280.2,297740.44,917436.0,0.0,0.00%,1215176.44,Trend Entry (Str: 0.10)
"Jul 07, 2024",NIBL,BUY,375.0,161.8,-60675.0,237065.44,978111.0,0.0,0.00%,1215176.44,Trend Entry (Str: 0.03)
"Jul 08, 2024",EDBL,SELL,147.0,465.0,68355.0,305420.44,911236.7,14023.8,25.81%,1216657.14,Take Profit (25% up) - exactly 25.81% up
"Jul 09, 2024",MBL,BUY,331.0,184.0,-60904.0,244516.44,975550.5,0.0,0.00%,1220066.94,Trend Entry (Str: 0.06)
"Jul 09, 2024",NICA,BUY,140.0,433.1,-60634.0,183882.44,1036184.5,0.0,0.00%,1220066.94,Trend Entry (Str: 0.05)
"Jul 09, 2024",SANIMA,BUY,232.0,262.2,-60830.4,123052.04,1097014.9,0.0,0.00%,1220066.94,Trend Entry (Str: 0.04)
"Jul 09, 2024",ALICL,BUY,103.0,590.0,-60770.0,62282.04,1157784.9,0.0,0.00%,1220066.94,Trend Entry (Str: 0.04)
"Jul 09, 2024",SBI,BUY,198.0,307.0,-60786.0,1496.04,1218570.9,0.0,0.00%,1220066.94,Trend Entry (Str: 0.03)
"Jul 11, 2024",JFL,SELL,100.0,755.8,75580.0,77076.04,1184554.9,18580.0,32.60%,1261630.94,Take Profit (25% up) - exactly 32.60% up
"Jul 11, 2024",NMB,BUY,297.0,212.0,-62964.0,14112.04,1247518.9,0.0,0.00%,1261630.94,Trend Entry (Str: 0.09)
"Jul 11, 2024",PCBL,BUY,66.0,211.0,-13926.0,186.04,1261444.9,0.0,0.00%,1261630.94,Trend Entry (Str: 0.05)
"Jul 15, 2024",GMFIL,SELL,139.0,520.0,72280.0,72466.04,1206008.5,16124.0,28.71%,1278474.54,Take Profit (25% up) - exactly 28.71% up
"Jul 15, 2024",JFL,BUY,86.0,742.5,-63855.0,8611.04,1269863.5,0.0,0.00%,1278474.54,Trend Entry (Str: 0.21)
"Jul 15, 2024",AHPC,BUY,48.0,177.9,-8539.2,71.84,1278402.7,0.0,0.00%,1278474.54,Trend Entry (Str: 0.14)
"Jul 17, 2024",ICFC,SELL,95.0,681.0,64695.0,64766.84,1291653.8,14782.0,29.62%,1356420.64,Take Profit (25% up) - exactly 29.62% up
"Jul 17, 2024",EDBL,BUY,129.0,500.0,-64500.0,266.84,1356153.8,0.0,0.00%,1356420.64,Trend Entry (Str: 0.22)
"Jul 18, 2024",KBL,SELL,402.0,178.1,71596.2,71863.04,1327470.7,14512.2,25.42%,1399333.74,Take Profit (25% up) - exactly 25.42% up
"Jul 18, 2024",CZBIL,SELL,338.0,221.0,74698.0,146561.04,1252772.7,17238.0,30.00%,1399333.74,Take Profit (25% up) - exactly 30.00% up
"Jul 18, 2024",NHPC,BUY,390.0,179.0,-69810.0,76751.04,1322582.7,0.0,0.00%,1399333.74,Trend Entry (Str: 0.21)
"Jul 18, 2024",GBIME,BUY,320.0,218.3,-69856.0,6895.04,1392438.7,0.0,0.00%,1399333.74,Trend Entry (Str: 0.19)
"Jul 21, 2024",ADBL,SELL,216.0,335.0,72360.0,79255.04,1346366.8,14904.0,25.94%,1425621.84,Take Profit (25% up) - exactly 25.94% up
"Jul 21, 2024",NIBL,SELL,375.0,218.0,81750.0,161005.04,1264616.8,21075.0,34.73%,1425621.84,Take Profit (25% up) - exactly 34.73% up
"Jul 21, 2024",SBI,SELL,198.0,391.0,77418.0,238423.04,1187198.8,16632.0,27.36%,1425621.84,Take Profit (25% up) - exactly 27.36% up
"Jul 21, 2024",PCBL,SELL,66.0,276.5,18249.0,256672.04,1168949.8,4323.0,31.04%,1425621.84,Take Profit (25% up) - exactly 31.04% up
"Jul 21, 2024",GMFIL,BUY,128.0,556.0,-71168.0,185504.04,1240117.8,0.0,0.00%,1425621.84,Trend Entry (Str: 0.21)
"Jul 21, 2024",ICFC,BUY,105.0,674.0,-70770.0,114734.04,1310887.8,0.0,0.00%,1425621.84,Trend Entry (Str: 0.16)
"Jul 22, 2024",KBL,BUY,371.0,190.9,-70823.9,43910.14,1374354.1,0.0,0.00%,1418264.24,Trend Entry (Str: 0.30)
"Jul 22, 2024",CZBIL,BUY,199.0,220.0,-43780.0,130.14,1418134.1,0.0,0.00%,1418264.24,Trend Entry (Str: 0.23)
"Jul 23, 2024",MFIL,SELL,109.0,655.9,71493.1,71623.24,1385746.8,14704.1,25.89%,1457370.04,Take Profit (25% up) - exactly 25.89% up
"Jul 23, 2024",PFL,BUY,111.0,644.0,-71484.0,139.24,1457230.8,0.0,0.00%,1457370.04,Trend Entry (Str: 0.05)
"Jul 28, 2024",JBBL,SELL,188.0,378.0,71064.0,71203.24,1466699.2,16168.0,29.45%,1537902.44,Take Profit (25% up) - exactly 29.45% up
"Jul 28, 2024",EBL,SELL,109.0,678.5,73956.5,145159.74,1392742.7,18377.4,33.07%,1537902.44,Take Profit (25% up) - exactly 33.07% up
"Jul 28, 2024",NABIL,SELL,118.0,633.4,74741.2,219900.94,1318001.5,17747.2,31.14%,1537902.44,Take Profit (25% up) - exactly 31.14% up
"Jul 28, 2024",MBL,SELL,331.0,251.4,83213.4,303114.34,1234788.1,22309.4,36.63%,1537902.44,Take Profit (25% up) - exactly 36.63% up
"Jul 28, 2024",NICA,SELL,140.0,552.0,77280.0,380394.34,1157508.1,16646.0,27.45%,1537902.44,Take Profit (25% up) - exactly 27.45% up
"Jul 28, 2024",SANIMA,SELL,232.0,357.5,82940.0,463334.34,1074568.1,22109.6,36.35%,1537902.44,Take Profit (25% up) - exactly 36.35% up
"Jul 28, 2024",ALICL,SELL,103.0,740.0,76220.0,539554.34,998348.1,15450.0,25.42%,1537902.44,Take Profit (25% up) - exactly 25.42% up
"Jul 28, 2024",NMB,SELL,297.0,275.0,81675.0,621229.34,916673.1,18711.0,29.72%,1537902.44,Take Profit (25% up) - exactly 29.72% up
"Jul 28, 2024",SBI,BUY,170.0,451.0,-76670.0,544559.34,993343.1,0.0,0.00%,1537902.44,Trend Entry (Str: 0.37)
"Jul 28, 2024",PCBL,BUY,259.0,295.9,-76638.1,467921.24,1069981.2,0.0,0.00%,1537902.44,Trend Entry (Str: 0.34)
"Jul 28, 2024",ADBL,BUY,198.0,387.2,-76665.6,391255.64,1146646.8,0.0,0.00%,1537902.44,Trend Entry (Str: 0.32)
"Jul 28, 2024",NIBL,BUY,319.0,240.9,-76847.1,314408.54,1223493.9,0.0,0.00%,1537902.44,Trend Entry (Str: 0.31)
"Jul 28, 2024",MFIL,BUY,115.0,668.0,-76820.0,237588.54,1300313.9,0.0,0.00%,1537902.44,Trend Entry (Str: 0.14)
"Jul 28, 2024",CIT,BUY,35.0,2190.0,-76650.0,160938.54,1376963.9,0.0,0.00%,1537902.44,Trend Entry (Str: 0.07)
"Jul 28, 2024",NABBC,BUY,131.0,583.1,-76386.1,84552.44,1453350.0,0.0,0.00%,1537902.44,Trend Entry (Str: 0.03)
"Jul 30, 2024",PROFL,SELL,144.0,543.4,78249.6,162802.04,1415812.9,17625.6,29.07%,1578614.94,Take Profit (25% up) - exactly 29.07% up
"Jul 31, 2024",AHPC,SELL,48.0,233.9,11227.2,174029.24,1458808.7,2688.0,31.48%,1632837.94,Take Profit (25% up) - exactly 31.48% up
"Aug 01, 2024",LICN,SELL,41.0,1742.0,71422.0,245451.24,1376044.0,15498.0,27.71%,1621495.24,Take Profit (25% up) - exactly 27.71% up
"Aug 01, 2024",BFC,SELL,122.0,632.5,77165.0,322616.24,1298879.0,16884.8,28.01%,1621495.24,Take Profit (25% up) - exactly 28.01% up
"Aug 01, 2024",MBL,BUY,313.0,259.0,-81067.0,241549.24,1379946.0,0.0,0.00%,1621495.24,Trend Entry (Str: 0.27)
"Aug 01, 2024",NMB,BUY,298.0,271.5,-80907.0,160642.24,1460853.0,0.0,0.00%,1621495.24,Trend Entry (Str: 0.23)
"Aug 01, 2024",NABIL,BUY,125.0,645.0,-80625.0,80017.24,1541478.0,0.0,0.00%,1621495.24,Trend Entry (Str: 0.22)
"Aug 01, 2024",SANIMA,BUY,231.0,345.0,-79695.0,322.24,1621173.0,0.0,0.00%,1621495.24,Trend Entry (Str: 0.20)
"Aug 05, 2024",JFL,SELL,86.0,770.0,66220.0,66542.24,1529929.7,2365.0,3.70%,1596471.94,Trailing Stop (7% drop) - exactly 9.94% drop
"Aug 05, 2024",PROFL,BUY,105.0,630.0,-66150.0,392.24,1596079.7,0.0,0.00%,1596471.94,Trend Entry (Str: 0.36)
"Aug 06, 2024",CORBL,SELL,103.0,639.0,65817.0,66209.24,1425772.7,5253.0,8.67%,1491981.94,Trailing Stop (7% drop) - exactly 7.70% drop
"Aug 06, 2024",EDBL,SELL,129.0,490.1,63222.9,129432.14,1362549.8,-1277.1,-1.98%,1491981.94,Trailing Stop (7% drop) - exactly 9.74% drop
"Aug 06, 2024",NHPC,SELL,390.0,192.9,75231.0,204663.14,1287318.8,5421.0,7.77%,1491981.94,Trailing Stop (7% drop) - exactly 8.14% drop
"Aug 06, 2024",GBIME,SELL,320.0,230.0,73600.0,278263.14,1213718.8,3744.0,5.36%,1491981.94,Trailing Stop (7% drop) - exactly 11.20% drop
"Aug 06, 2024",GMFIL,SELL,128.0,590.0,75520.0,353783.14,1138198.8,4352.0,6.12%,1491981.94,Trailing Stop (7% drop) - exactly 10.50% drop
"Aug 06, 2024",ICFC,SELL,105.0,679.0,71295.0,425078.14,1066903.8,525.0,0.74%,1491981.94,Trailing Stop (7% drop) - exactly 12.62% drop
"Aug 06, 2024",KBL,SELL,371.0,203.5,75498.5,500576.64,991405.3,4674.6,6.60%,1491981.94,Trailing Stop (7% drop) - exactly 8.33% drop
"Aug 06, 2024",CZBIL,SELL,199.0,231.0,45969.0,546545.64,945436.3,2189.0,5.00%,1491981.94,Trailing Stop (7% drop) - exactly 13.13% drop
"Aug 06, 2024",PFL,SELL,111.0,619.0,68709.0,615254.64,876727.3,-2775.0,-3.88%,1491981.94,Trailing Stop (7% drop) - exactly 11.81% drop
"Aug 06, 2024",SBI,SELL,170.0,415.9,70703.0,685957.64,806024.3,-5967.0,-7.78%,1491981.94,Trailing Stop (7% drop) - exactly 7.78% drop
"Aug 06, 2024",PCBL,SELL,259.0,273.0,70707.0,756664.64,735317.3,-5931.1,-7.74%,1491981.94,Trailing Stop (7% drop) - exactly 9.00% drop
"Aug 06, 2024",NIBL,SELL,319.0,217.5,69382.5,826047.14,665934.8,-7464.6,-9.71%,1491981.94,Trailing Stop (7% drop) - exactly 15.04% drop
"Aug 06, 2024",MFIL,SELL,115.0,692.5,79637.5,905684.64,586297.3,2817.5,3.67%,1491981.94,Trailing Stop (7% drop) - exactly 9.83% drop
"Aug 06, 2024",MBL,SELL,313.0,231.0,72303.0,977987.64,513994.3,-8764.0,-10.81%,1491981.94,Trailing Stop (7% drop) - exactly 10.81% drop
"Aug 06, 2024",NMB,SELL,298.0,238.0,70924.0,1048911.64,443070.3,-9983.0,-12.34%,1491981.94,Trailing Stop (7% drop) - exactly 12.34% drop
"Aug 06, 2024",SANIMA,SELL,231.0,310.0,71610.0,1120521.64,371460.3,-8085.0,-10.14%,1491981.94,Trailing Stop (7% drop) - exactly 10.14% drop
"Aug 06, 2024",AHPC,BUY,331.0,225.0,-74475.0,1046046.64,445935.3,0.0,0.00%,1491981.94,Trend Entry (Str: 0.21)
"Aug 06, 2024",EBL,BUY,110.0,673.0,-74030.0,972016.64,519965.3,0.0,0.00%,1491981.94,Trend Entry (Str: 0.15)
"Aug 06, 2024",ALICL,BUY,101.0,735.0,-74235.0,897781.64,594200.3,0.0,0.00%,1491981.94,Trend Entry (Str: 0.14)
"Aug 07, 2024",BFC,BUY,127.0,595.0,-75565.0,822216.64,691099.9,0.0,0.00%,1513316.54,Trend Entry (Str: 0.13)
"Aug 07, 2024",LICN,BUY,44.0,1700.0,-74800.0,747416.64,765899.9,0.0,0.00%,1513316.54,Trend Entry (Str: 0.13)
"Aug 11, 2024",NHPC,BUY,345.0,222.2,-76659.0,670757.64,864680.3,0.0,0.00%,1535437.94,Trend Entry (Str: 0.26)
"Aug 11, 2024",PCBL,BUY,263.0,291.8,-76743.4,594014.24,941423.7,0.0,0.00%,1535437.94,Trend Entry (Str: 0.18)
"Aug 11, 2024",MFIL,BUY,103.0,744.9,-76724.7,517289.54,1018148.4,0.0,0.00%,1535437.94,Trend Entry (Str: 0.15)
"Aug 11, 2024",GMFIL,BUY,125.0,612.0,-76500.0,440789.54,1094648.4,0.0,0.00%,1535437.94,Trend Entry (Str: 0.13)
"Aug 11, 2024",EDBL,BUY,142.0,539.9,-76665.8,364123.74,1171314.2,0.0,0.00%,1535437.94,Trend Entry (Str: 0.11)
"Aug 11, 2024",JBBL,BUY,205.0,374.0,-76670.0,287453.74,1247984.2,0.0,0.00%,1535437.94,Trend Entry (Str: 0.10)
"Aug 11, 2024",CORBL,BUY,113.0,676.0,-76388.0,211065.74,1324372.2,0.0,0.00%,1535437.94,Trend Entry (Str: 0.09)
"Aug 11, 2024",NIBL,BUY,326.0,235.0,-76610.0,134455.74,1400982.2,0.0,0.00%,1535437.94,Trend Entry (Str: 0.07)
"Aug 12, 2024",AHPC,SELL,331.0,302.8,100226.8,234682.54,1344551.3,25751.8,34.58%,1579233.84,Take Profit (25% up) - exactly 34.58% up
"Aug 12, 2024",KBL,BUY,355.0,222.0,-78810.0,155872.54,1423361.3,0.0,0.00%,1579233.84,Trend Entry (Str: 0.23)
"Aug 12, 2024",SBI,BUY,175.0,451.0,-78925.0,76947.54,1502286.3,0.0,0.00%,1579233.84,Trend Entry (Str: 0.20)
"Aug 12, 2024",CZBIL,BUY,302.0,254.0,-76708.0,239.54,1578994.3,0.0,0.00%,1579233.84,Trend Entry (Str: 0.17)
"Aug 14, 2024",PROFL,SELL,105.0,801.9,84199.5,84439.04,1560617.0,18049.5,27.29%,1645056.04,Take Profit (25% up) - exactly 27.29% up
"Aug 14, 2024",ICFC,BUY,98.0,838.0,-82124.0,2315.04,1642741.0,0.0,0.00%,1645056.04,Trend Entry (Str: 0.21)
"Aug 15, 2024",NHPC,SELL,345.0,279.0,96255.0,98570.04,1582848.0,19596.0,25.56%,1681418.04,Take Profit (25% up) - exactly 25.56% up
"Aug 15, 2024",GBIME,BUY,297.0,283.0,-84051.0,14519.04,1666899.0,0.0,0.00%,1681418.04,Trend Entry (Str: 0.25)
"Aug 15, 2024",MBL,BUY,52.0,278.0,-14456.0,63.04,1681355.0,0.0,0.00%,1681418.04,Trend Entry (Str: 0.23)
"Aug 18, 2024",LICN,SELL,44.0,2271.5,99946.0,100009.04,1590884.8,25146.0,33.62%,1690893.84,Take Profit (25% up) - exactly 33.62% up
"Aug 18, 2024",AHPC,BUY,265.0,319.0,-84535.0,15474.04,1675419.8,0.0,0.00%,1690893.84,Trend Entry (Str: 0.43)
"Aug 18, 2024",PROFL,BUY,21.0,734.0,-15414.0,60.04,1690833.8,0.0,0.00%,1690893.84,Trend Entry (Str: 0.34)
"Aug 25, 2024",CORBL,SELL,113.0,884.0,99892.0,99952.04,1614009.5,23504.0,30.77%,1713961.54,Take Profit (25% up) - exactly 30.77% up
"Aug 25, 2024",LICN,BUY,35.0,2419.0,-84665.0,15287.04,1698674.5,0.0,0.00%,1713961.54,Trend Entry (Str: 0.38)
"Aug 25, 2024",SANIMA,BUY,41.0,370.0,-15170.0,117.04,1713844.5,0.0,0.00%,1713961.54,Trend Entry (Str: 0.13)
"Aug 27, 2024",ADBL,SELL,198.0,382.0,75636.0,75753.04,1564977.5,-1029.6,-1.34%,1640730.54,Trailing Stop (7% drop) - exactly 8.83% drop
"Aug 27, 2024",CIT,SELL,35.0,2414.9,84521.5,160274.54,1480456.0,7871.5,10.27%,1640730.54,Trailing Stop (7% drop) - exactly 8.14% drop
"Aug 27, 2024",NABBC,SELL,131.0,623.0,81613.0,241887.54,1398843.0,5226.9,6.84%,1640730.54,Trailing Stop (7% drop) - exactly 9.53% drop
"Aug 27, 2024",NABIL,SELL,125.0,605.6,75700.0,317587.54,1323143.0,-4925.0,-6.11%,1640730.54,Trailing Stop (7% drop) - exactly 8.52% drop
"Aug 27, 2024",ALICL,SELL,101.0,749.9,75739.9,393327.44,1247403.1,1504.9,2.03%,1640730.54,Trailing Stop (7% drop) - exactly 7.19% drop
"Aug 27, 2024",BFC,SELL,127.0,664.0,84328.0,477655.44,1163075.1,8763.0,11.60%,1640730.54,Trailing Stop (7% drop) - exactly 8.16% drop
"Aug 27, 2024",PCBL,SELL,263.0,288.5,75875.5,553530.94,1087199.6,-867.9,-1.13%,1640730.54,Trailing Stop (7% drop) - exactly 8.12% drop
"Aug 27, 2024",MFIL,SELL,103.0,782.1,80556.3,634087.24,1006643.3,3831.6,4.99%,1640730.54,Trailing Stop (7% drop) - exactly 9.79% drop
"Aug 27, 2024",GMFIL,SELL,125.0,656.0,82000.0,716087.24,924643.3,5500.0,7.19%,1640730.54,Trailing Stop (7% drop) - exactly 8.39% drop
"Aug 27, 2024",NIBL,SELL,326.0,252.0,82152.0,798239.24,842491.3,5542.0,7.23%,1640730.54,Trailing Stop (7% drop) - exactly 10.32% drop
"Aug 27, 2024",KBL,SELL,355.0,229.9,81614.5,879853.74,760876.8,2804.5,3.56%,1640730.54,Trailing Stop (7% drop) - exactly 11.24% drop
"Aug 27, 2024",SBI,SELL,175.0,445.0,77875.0,957728.74,683001.8,-1050.0,-1.33%,1640730.54,Trailing Stop (7% drop) - exactly 8.62% drop
"Aug 27, 2024",CZBIL,SELL,302.0,250.0,75500.0,1033228.74,607501.8,-1208.0,-1.57%,1640730.54,Trailing Stop (7% drop) - exactly 9.91% drop
"Aug 27, 2024",ICFC,SELL,98.0,804.0,78792.0,1112020.74,528709.8,-3332.0,-4.06%,1640730.54,Trailing Stop (7% drop) - exactly 8.64% drop
"Aug 27, 2024",GBIME,SELL,297.0,258.0,76626.0,1188646.74,452083.8,-7425.0,-8.83%,1640730.54,Trailing Stop (7% drop) - exactly 10.10% drop
"Aug 27, 2024",MBL,SELL,52.0,264.0,13728.0,1202374.74,438355.8,-728.0,-5.04%,1640730.54,Trailing Stop (7% drop) - exactly 7.76% drop
"Aug 27, 2024",AHPC,SELL,265.0,306.0,81090.0,1283464.74,357265.8,-3445.0,-4.08%,1640730.54,Trailing Stop (7% drop) - exactly 10.00% drop
"Aug 27, 2024",PROFL,SELL,21.0,668.0,14028.0,1297492.74,343237.8,-1386.0,-8.99%,1640730.54,Trailing Stop (7% drop) - exactly 11.87% drop
"Aug 29, 2024",JBBL,SELL,205.0,382.0,78310.0,1375802.74,259149.0,1640.0,2.14%,1634951.74,Trailing Stop (7% drop) - exactly 8.61% drop
"Aug 29, 2024",CORBL,BUY,96.0,850.0,-81600.0,1294202.74,340749.0,0.0,0.00%,1634951.74,Trend Entry (Str: 0.24)
"Sep 01, 2024",LICN,SELL,35.0,2249.9,78746.5,1372949.24,253687.4,-5918.5,-6.99%,1626636.64,Trailing Stop (7% drop) - exactly 7.94% drop
"Sep 01, 2024",SANIMA,SELL,41.0,337.0,13817.0,1386766.24,239870.4,-1353.0,-8.92%,1626636.64,Trailing Stop (7% drop) - exactly 8.92% drop
"Sep 02, 2024",AHPC,BUY,253.0,322.6,-81617.8,1305148.44,330488.4,0.0,0.00%,1635636.84,Trend Entry (Str: 0.22)
"Sep 02, 2024",NHPC,BUY,328.0,248.6,-81540.8,1223607.64,412029.2,0.0,0.00%,1635636.84,Trend Entry (Str: 0.13)
"Sep 02, 2024",BFC,BUY,120.0,676.5,-81180.0,1142427.64,493209.2,0.0,0.00%,1635636.84,Trend Entry (Str: 0.12)
"Sep 02, 2024",ICFC,BUY,100.0,817.0,-81700.0,1060727.64,574909.2,0.0,0.00%,1635636.84,Trend Entry (Str: 0.09)
"Sep 02, 2024",GMFIL,BUY,122.0,670.0,-81740.0,978987.64,656649.2,0.0,0.00%,1635636.84,Trend Entry (Str: 0.08)
"Sep 02, 2024",SBI,BUY,175.0,465.0,-81375.0,897612.64,738024.2,0.0,0.00%,1635636.84,Trend Entry (Str: 0.08)
"Sep 02, 2024",JBBL,BUY,205.0,398.1,-81610.5,816002.14,819634.7,0.0,0.00%,1635636.84,Trend Entry (Str: 0.06)
